nodes	id	label
http://www.disit.org/km4city/resource/Event_16264_cc83b6fb7ac91bd17afdf01a53720c12	6916	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_21696_10096c43584534b0fe348ece9d15d47e	8596	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_27492_fe783692ece508add3f5e3308898888a	6229	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_45452_cbe3d09422d394505d0efc247cb6b403	11237	"Mostre"@it
http://www.disit.org/km4city/resource/Event_22771_e7eb81f37ef44c6e69bee5b54934290c	110	"Fiere, mercati"@it
http://www.disit.org/km4city/resource/Event_25339_ef01a838505f8a206667fbf2229c6e27	4873	"Teatro"@it
http://www.disit.org/km4city/resource/Event_38511_f38b79fd73e203990220243563b7ed38	10979	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_28594_9be09f4d3dc31105d9b02edc37125136	8441	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_18302_707e6085e8776f435cc7fdfdc93c7b41	224	"Fiere, mercati"@it
http://www.disit.org/km4city/resource/Event_24697_3a5d695d123ba0160a91c83e5a2cce9e	4053	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_28759_a22f91995a92be439d9cf1e6630dbaaf	8477	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_18858_e598b4ecbc6e6c8a79f34a68b44e3d5a	1691	"Readings, incontri letterari, conferenze"@it
http://www.disit.org/km4city/resource/Event_28452_dbb419d258b31cdb6546a3260c0aa4e3	9348	"Teatro"@it
http://www.disit.org/km4city/resource/Event_24954_68a9d355b273b8c9b449b4956dc835a3	4369	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_28831_3d4ed7679b5ac0430d83bc812e6144df	9919	"News"@it
http://www.disit.org/km4city/resource/Event_38815_c47c902426e60cc7936f247eee054b00	11053	"Tradizioni Popolari"@it
http://www.disit.org/km4city/resource/Event_21696_95a4bf36df2045acfb53553a7c753656	3908	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_23766_23191de454a4532d7119d22b3126baae	2952	"News"@it
http://www.disit.org/km4city/resource/Event_24633_0cb05fdc2b78a894354e3c8c6944452c	4339	"Teatro"@it
http://www.disit.org/km4city/resource/Event_26490_963a997d95ea01ca8aae2d6f2548ba35	7242	"Mostre"@it
http://www.disit.org/km4city/resource/Event_27931_a860e1c6f9cf056ba339246ec2226e5d	9240	"Teatro"@it
http://www.disit.org/km4city/resource/Event_22771_29f638c0c86b616d571db5306cb03e06	2877	"Fiere, mercati"@it
http://www.disit.org/km4city/resource/Event_25729_029d622327765585de75d26e0a4829c3	6354	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_24500_fb428bd7c58b8856a940a7a88b945e42	479	"Film festival"@it
http://www.disit.org/km4city/resource/Event_24280_0515baccfc2509c01d0b7c0206a665d2	2276	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_24322_b139d36d9963382447de90f558d47b80	3623	"Estate Fiorentina"@it
http://www.disit.org/km4city/resource/Event_26737_3f6505cdff8560ffd2f0e36cd85beed5	8918	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_27978_1f7f77fe87a5d12d21a0c17f85216f56	9019	"Film festival"@it
http://www.disit.org/km4city/resource/Event_26416_3a0c342b1cc859f308153671d72a3d57	167	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_26024_167644c45436f995b4fea7e46a8d1915	6942	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_27446_e7d3e0f7865c8a05645ac43124161d03	7951	"News"@it
http://www.disit.org/km4city/resource/Event_23511_3495659a329386a341594f7e5e8032f7	3243	"Film festival"@it
http://www.disit.org/km4city/resource/Event_18138_4d5e12d63dc24bf25634431b45794633	5267	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_17026_9849d59e1c52a332152d090e55cf4815	10464	"Mostre"@it
http://www.disit.org/km4city/resource/Event_26400_d4be2766a9aa5423782542b7d2e263dc	6130	"Teatro"@it
http://www.disit.org/km4city/resource/Event_27682_6d27ae63c63b83b75e3f9e21025df863	8365	"Mostre"@it
http://www.disit.org/km4city/resource/Event_18128_9060d8c7af3a3d800ced006a3d44897f	5855	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_38516_3092bafd28c3dc3f34193d23c021f50a	10405	"Altri Eventi"@it
http://www.disit.org/km4city/resource/Event_26958_d0a25ea5f4826906ea20255eff18950a	7704	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_20517_75e53c078a352a7c34d7889a86de2d47	2883	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_23232_d4c403aa7ca5584865c575f708fafafb	2531	"Teatro"@it
http://www.disit.org/km4city/resource/Event_24839_d169b20f9e68a51a1f320bfe5f1ad53b	3473	"Film festival"@it
http://www.disit.org/km4city/resource/Event_26736_96f08723b49c508680acd2ede36ade4c	7294	"Sport"@it
http://www.disit.org/km4city/resource/Event_25638_0064ff11d6151611c0d81eafc4a86bdb	66	"Teatro"@it
http://www.disit.org/km4city/resource/Event_25705_ceea1a9e014bd1ab33069cafe7e5321c	1147	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_28518_5cb354b2f5b83dfbf4f758681bc06eb7	9857	"Mostre"@it
http://www.disit.org/km4city/resource/Event_18066_df9f8d3e69b8e62f13c185e17846d1c0	1016	"Teatro"@it
http://www.disit.org/km4city/resource/Event_44544_6f6ca399b6e158564ac361fefaaf2ea8	11682	"Aperture Straordinarie, Visite Guidate"@it
http://www.disit.org/km4city/resource/Event_28410_4bdf1593f3f521e7c2530a04b9bd079b	8393	"Film festival"@it
http://www.disit.org/km4city/resource/Event_44560_97105a791e964b6483dfa6b5f71e0c84	11683	"Musica Classica, Opera e Balletto"@it
http://www.disit.org/km4city/resource/Event_22976_a2ad11d024aa0c0b292ad7c874d5b558	2963	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_17231_36d50e4c0d8620cbf9547cef291c3cc8	618	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_33803_8b09de5eb36bac8775dd6cb02b390c21	10045	"Musica Classica, Opera e Balletto"@it
http://www.disit.org/km4city/resource/Event_28283_eb4a6df2424c27bd86d6eaabf65a375c	8088	"Teatro"@it
http://www.disit.org/km4city/resource/Event_24833_3e08c2adb40c5243501b962b663fcf4d	4555	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_26091_bc3181d93dd92c8efb6c13df0d9842c8	5883	"Film festival"@it
http://www.disit.org/km4city/resource/Event_16286_78b1583b62dc31a1e39ac8dd1a85aee6	9610	"Teatro"@it
http://www.disit.org/km4city/resource/Event_26907_b60f1c6257b1dabcea877bb841a95648	6062	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_27803_54515ef54c018b251a424beecac905b6	8285	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_16154_3163a3233e1ea8457a100dd92035806e	1843	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_26817_85da5bc840f8c55e78937a967f7d4752	9255	"Film festival"@it
http://www.disit.org/km4city/resource/Event_25937_1e762ba123cd73b85c156bf622eea850	9290	"News"@it
http://www.disit.org/km4city/resource/Event_25287_ae637dc05c43ad40d5aa326dee41ea53	4416	"Mostre"@it
http://www.disit.org/km4city/resource/Event_43140_b594184b45625f304e9ed1cbb5f9596d	11824	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_38434_4382aaa56d3a23b2e60737a30e46fcec	9729	"Altri Eventi"@it
http://www.disit.org/km4city/resource/Event_26790_099f2bac425ed1007e338bc902207a6d	6026	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_16948_2b4009c297a536a473f892361a9e3e39	10004	"Mostre"@it
http://www.disit.org/km4city/resource/Event_28085_586b5e20efadee4c96eb7fef816532c1	8063	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_38606_a968a66bc1d552a756a0f951d9610476	8825	"Film Festival"@it
http://www.disit.org/km4city/resource/Event_25553_55a8d722179cd708fc7f77c642d749a1	4828	"Teatro"@it
http://www.disit.org/km4city/resource/Event_44627_feb2d061f8b0463b1014175e83610db6	11494	"Altri Eventi"@it
http://www.disit.org/km4city/resource/Event_28121_23d1892e7f88e1dd0279ee0d04062015	9035	"Film festival"@it
http://www.disit.org/km4city/resource/Event_38542_9261ecd38f7c3d7e34204820150784f5	10443	"Aperture Straordinarie, Visite Guidate"@it
http://www.disit.org/km4city/resource/Event_43542_508089b989a0f5ae05083ddb85841f4e	11744	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_17858_19527f1f158ea85bca92e16186030517	1902	"Film festival"@it
http://www.disit.org/km4city/resource/Event_25629_51ac2ad4e520a128fac8c66111a204b2	4840	"Film festival"@it
http://www.disit.org/km4city/resource/Event_38518_c2a42c70111d1523bec2a9f8aaf485cb	10407	"Aperture Straordinarie, Visite Guidate"@it
http://www.disit.org/km4city/resource/Event_26853_edff29644b21cc3292d478a6c9789c2b	7037	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_29395_ad21dfbad33cea3cdb3dc3b4b34387bd	11015	"Musica Classica, Opera e Balletto"@it
http://www.disit.org/km4city/resource/Event_17103_348d967791a215c5adb45c7497e5f6a0	857	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_25254_887d6d8b9f65a7128308d78046689982	2810	"Teatro"@it
http://www.disit.org/km4city/resource/Event_38574_b0bf1a6a7b06c5aa0a4daad8c656644d	10955	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_31301_7116dd2ea15870a9af714059dd0c8028	10429	"Teatro"@it
http://www.disit.org/km4city/resource/Event_24166_b8d395af19833bb692a9fc5807b2c522	3620	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_27759_57b6dd44582430603f2ddf7a530a1dc4	8050	"Teatro"@it
http://www.disit.org/km4city/resource/Event_24608_7e1c628460dde5ae5453da4f15f3e424	2375	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_23811_cd5154433c831fd9831144a503e5c28a	2976	"Fiere, mercati"@it
http://www.disit.org/km4city/resource/Event_20109_2c276d45a61d0599b8a4c49b26b44eed	4462	"Fiere, mercati"@it
http://www.disit.org/km4city/resource/Event_26511_3079faa9f31222fbea80d6706100d2e3	6655	"Film festival"@it
http://www.disit.org/km4city/resource/Event_38348_50549ab5e3b0c227c9bd366b3cf124f5	10878	"Musica Classica, Opera e Balletto"@it
http://www.disit.org/km4city/resource/Event_38494_2ac25541ee3df97182fdaf2c0cd26bd8	11299	"Mostre"@it
http://www.disit.org/km4city/resource/Event_25092_63f27ea4d6d29c7a6e2c8ee45f0f4ad7	2369	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_27611_dea8ed238539fd2e6acf6cf5cda77775	8632	"Film festival"@it
http://www.disit.org/km4city/resource/Event_29048_50774c8aae0b236452bcdae393ad693c	10387	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_23886_9fa6b5c0b3823c5c0406042ec81da750	3328	"Teatro"@it
http://www.disit.org/km4city/resource/Event_18884_02170b592c9f80d633020c5fae9f887d	982	"Sport"@it
http://www.disit.org/km4city/resource/Event_25915_854d6935c13df4a2846804d5dd1fc27c	6279	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_26870_c701397713226b34915f47fc16514d6c	6745	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_24983_5911c6353f6c1d0b118e72da641808ad	2801	"Film festival"@it
http://www.disit.org/km4city/resource/Event_23575_acda43ccffd761ad655318f8c3ecd166	1739	"News"@it
http://www.disit.org/km4city/resource/Event_28429_8dcff6180ebba5cb9bf2def54e551c42	9578	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_28134_499563a725b0223f7aff362840425b03	7667	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_44544_922091e9d14c92888ef4a1d8595fb00b	11884	"Aperture Straordinarie, Visite Guidate"@it
http://www.disit.org/km4city/resource/Event_38405_79b9c552dc7f85bf9e682a4539c85717	9722	"Altri Eventi"@it
http://www.disit.org/km4city/resource/Event_26110_8860d79102ccc5637c8870b9b658b813	2147	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_23460_349a32e406e9c4114b50e597816b10fd	2996	"Film festival"@it
http://www.disit.org/km4city/resource/Event_23632_a1107c2dc602e9c3e57fe7d9ddf543e6	2437	"Film festival"@it
http://www.disit.org/km4city/resource/Event_26014_d1915daaf1e3f7dfd5076a750ccf4a0b	5983	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_24698_f30d688e0dfcd017053285d7582eaba6	4926	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_26222_14a07ec28e4f39cee45a686ccef77a31	7193	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_18623_35cf42f57bae6cc6d858cc55ad912ee0	1801	"Mostre"@it
http://www.disit.org/km4city/resource/Event_22045_33c7da3c63f44097829274460ab428ca	281	"Film festival"@it
http://www.disit.org/km4city/resource/Event_17897_1a31c1c6d330620b9abcdd3931d3b25d	1413	"Musica rock, jazz, pop, contemporanea"@it
http://www.disit.org/km4city/resource/Event_27114_be093bea5227b4f944f734a4ac270f96	7710	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_24233_632a59a7ec750c8124c5c93d9059ecf5	3565	"Film festival"@it
http://www.disit.org/km4city/resource/Event_26601_3739940c7f29a04deeae9d50fc8d870d	5500	"Mostre"@it
http://www.disit.org/km4city/resource/Event_23443_989ec99096dc27abdaceea5e39b4e54f	2534	"Musica rock, jazz, pop, contemporanea"@it
http://www.disit.org/km4city/resource/Event_24375_ac9fda0728b05074be962070d4e2dc91	3342	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_24519_5b94ae60bd30b337ae8f963b775e3ed8	3917	"Teatro"@it
http://www.disit.org/km4city/resource/Event_27895_b06fda5d06466a3421b487cf73c46044	9028	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_18344_32e89589ce7a0065606cf0eeb3a04620	397	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_28710_c218f2347b47a1c1e6f71f485edca767	10676	"Altri Eventi"@it
http://www.disit.org/km4city/resource/Event_17758_5d75b56a80eca0e7bf5ded42c82da905	1629	"Readings, incontri letterari, conferenze"@it
http://www.disit.org/km4city/resource/Event_25117_8e86f67f4e5bd1cc6e2491844783bfae	9225	"Teatro"@it
http://www.disit.org/km4city/resource/Event_24542_90a79cc2e0078268a4c82d0d2b6cb4f2	3936	"Teatro"@it
http://www.disit.org/km4city/resource/Event_25258_2b09d88d6fc51079b47542fa993f0896	2812	"Mostre"@it
http://www.disit.org/km4city/resource/Event_25853_8873b147ff89ebbfca092fe808e13245	3146	"Film festival"@it
http://www.disit.org/km4city/resource/Event_18667_aba7bbcca62daf98dd22ef982ae91c5a	915	"Film festival"@it
http://www.disit.org/km4city/resource/Event_24732_5381d540a20c3f278bc91a0901f2d4b7	7030	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_23083_c0701534923952ef74e0d4e80ab865f7	2714	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_26979_80babe1542ebf929efb62f4872e03252	7318	"Teatro"@it
http://www.disit.org/km4city/resource/Event_18629_d13152daeab0d9cb1709bb986f1263d3	85	"Tradizioni popolari"@it
http://www.disit.org/km4city/resource/Event_26374_ea3e086cc93dffa26a5076b8093b2574	5646	"Teatro"@it
http://www.disit.org/km4city/resource/Event_26766_01ce2e64d2f5bbb3854ea347b3f1e8fd	7579	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_18904_5404a667330ad19596bcbb5142b2aa93	1702	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_33849_e89652dd5218d686bbe7a24e6aaf6351	10050	"Musica Classica, Opera e Balletto"@it
http://www.disit.org/km4city/resource/Event_26837_48375aad2905b44761600cdced3fdd2c	81	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_27021_3c9297c7e2ce12c5b87807661845be09	6211	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_25097_aa95dc517f072e925c88477dad219676	3126	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_27809_eb0b45642642f17ac283b3141a4cb646	7811	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_26370_9b731e2c5cc94a6fac5d629b62749a06	5644	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_27735_c7b987ef5bac754904c38bb005703c5b	9469	"Film festival"@it
http://www.disit.org/km4city/resource/Event_26906_f7f017d9ec9cebd47521f8cae2583ad8	6514	"Film festival"@it
http://www.disit.org/km4city/resource/Event_17482_0345eae0229e2eb77a5355ac8f3f8a64	1297	"Musica rock, jazz, pop, contemporanea"@it
http://www.disit.org/km4city/resource/Event_18124_0b05e6c95410d22b2d82a2a08422f803	1022	"Teatro"@it
http://www.disit.org/km4city/resource/Event_22732_62d39dd1d1c4475c3e9cc8a12d7aac30	2463	"Teatro"@it
http://www.disit.org/km4city/resource/Event_38625_d2ef232b09e5196f6af3e5441e2d657a	8831	"Fiere, Mercati, Sagre"@it
http://www.disit.org/km4city/resource/Event_25182_cb93e355461419e81ff6af117586b02e	4938	"Teatro"@it
http://www.disit.org/km4city/resource/Event_23781_7ba0a9c80846c1e726f5b3ae4515aa91	425	"Fiere, mercati"@it
http://www.disit.org/km4city/resource/Event_22771_5404166702502244cf4a0b5155ffe26b	3910	"Fiere, mercati"@it
http://www.disit.org/km4city/resource/Event_25703_d248ad6e419a9793838898a29e21e0a6	6957	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_26602_83480d3a785c06b42299c5f8ec992a59	9942	"Mostre"@it
http://www.disit.org/km4city/resource/Event_27243_01bea87e8fba9e5ebba15802d2ebc113	8530	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_24061_722dfa663b95f34ae35672b76a4804ae	3697	"Fiere, mercati"@it
http://www.disit.org/km4city/resource/Event_23840_7fd082bb91846a08c26edcf91677f384	7173	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_24957_03924a22bd706836308335396f1b130b	2822	"Film festival"@it
http://www.disit.org/km4city/resource/Event_18897_2573ae962b8a857b964cb9edd2406634	1697	"News"@it
http://www.disit.org/km4city/resource/Event_15162_1c352e8bd1ac5e09099056bd31b4e693	1438	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_23040_932c90cd858d3c5c75285b12b31a20e1	2710	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_24367_c80feb594440c76ed17528b6b95fcd6f	3608	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_23698_90b119ee316e917180b00c90aab27d53	3301	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_16715_ac365b77fd458a4721243f239ee3bf61	1246	"Sport"@it
http://www.disit.org/km4city/resource/Event_38654_ab9d44348ced1a0ad00faae0cb60fc60	10322	"Film Festival"@it
http://www.disit.org/km4city/resource/Event_26304_7a0889be53512b4391188055f1e448e6	7253	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_25674_1abfa926f2eb31812aa9428dd52cc18d	5801	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_38435_cbb3da22e0e6a56d72bcd61cf4afb64f	10194	"Teatro"@it
http://www.disit.org/km4city/resource/Event_43426_29b96549bfc5f5493983c46872ce4530	2083	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_38473_922cf419f7d71c15974a477961ce7d46	10452	"Teatro"@it
http://www.disit.org/km4city/resource/Event_18806_44eedf80ac680d2855576aa74b9ab5f2	1430	"Readings, incontri letterari, conferenze"@it
http://www.disit.org/km4city/resource/Event_23408_775967252d2379b8812f2a4b1f2a2ed1	2267	"Teatro"@it
http://www.disit.org/km4city/resource/Event_27891_2dac5859a979d463a52ed0bd058047cb	8305	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_29595_799c96ea8e6037bd5280417689bc6964	11193	"Musica Rock, Jazz, Pop, Etnica"@it
http://www.disit.org/km4city/resource/Event_26968_8c7e024a4d4128e5df1c576c8e5998b1	5998	"Teatro"@it
http://www.disit.org/km4city/resource/Event_18616_7ac91976e214e42a5dd9c7cf9851a8c5	908	"Musica rock, jazz, pop, contemporanea"@it
http://www.disit.org/km4city/resource/Event_15162_4b5ec33ca6ced1273639c9b9b483012b	1620	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_24269_9d56388a51a756aab7b64196fb740efb	4182	"Fiere, mercati"@it
http://www.disit.org/km4city/resource/Event_45434_7790d845dd5560787d832653e127233e	11842	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_24216_83e37306083036203cc8494b90620ac5	3712	"Mostre"@it
http://www.disit.org/km4city/resource/Event_24689_08f61973828e85e5c6ce76050da87c3a	4092	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_28906_1932558081257f4386926db5bd2c72b8	10385	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_26725_88ded9adad89a9ad21596001ff8d9f6f	6712	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_28397_f97952123bacab9c616bc54e08741fb7	9796	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_26594_488007dd5e5685565d97dec85a55caba	5761	"Fiere, mercati"@it
http://www.disit.org/km4city/resource/Event_24461_bad5ee54367ad5d89c5e96e198dfecf5	464	"Teatro"@it
http://www.disit.org/km4city/resource/Event_28217_e50060b41a757d9367f25a479a6d3bcc	9577	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_27215_f5954e9299d69e3035175f49609c3ebf	2163	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_27431_82db25ef84ce8b7ad9fd6498f19cc181	7830	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_26030_254948b4ca3844c06d57997c1c0c1eb8	6945	"Film festival"@it
http://www.disit.org/km4city/resource/Event_21344_e26de58c5ab4141e60c056550025d3a0	7250	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_33803_8b09de5eb36bac8775dd6cb02b390c21	10044	"Musica Classica, Opera E Balletto"@it
http://www.disit.org/km4city/resource/Event_24748_3b62d693a9e8189d6e77d7cdd25cf43d	2300	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_25639_24370f1b40dafff8906db3fb891a81c8	5282	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_25570_913735b674aeb0b3b062f2ddfd65fc1f	4829	"Teatro"@it
http://www.disit.org/km4city/resource/Event_25514_e30f3179b86ad44743dd02d4097ebe2a	3863	"Film festival"@it
http://www.disit.org/km4city/resource/Event_25932_53fe5742edf9574cffefff4a05376cd1	5367	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_28458_568b5bcb89e471e154d8aae931467ec0	9351	"Fiere, mercati"@it
http://www.disit.org/km4city/resource/Event_27635_dc867f4d72b8bc7c3911a9c1c7bb2f33	8236	"Teatro"@it
http://www.disit.org/km4city/resource/Event_20163_4e455786d5f71415b009cfdc0e8c566f	9493	"Fiere, mercati"@it
http://www.disit.org/km4city/resource/Event_24756_c003fc00996a6216cf77ad893a7f4a5b	4110	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_25796_7c8ac8687773fff8a01fd4b4f129792e	8513	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_25359_1ea097290b6ae1f31eea5297feba6207	3485	"Film festival"@it
http://www.disit.org/km4city/resource/Event_33841_b56d4fbb230f463fbaeb6505c12902e5	9674	"Musica Classica, Opera E Balletto"@it
http://www.disit.org/km4city/resource/Event_45631_0a812127c8d38fe4985543165feb55b3	11261	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_45630_124ce292611e63d1897e4175cba53442	11260	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_25930_969d7feb4eea24d2a1fdf74e29d22f0f	5355	"Teatro"@it
http://www.disit.org/km4city/resource/Event_38391_f3751aebe277ce14ea8327f84643e86a	10940	"Aperture Straordinarie, Visite Guidate"@it
http://www.disit.org/km4city/resource/Event_27202_17eb7f85e4ae4bfe77d88475d027c9a3	8520	"Teatro"@it
http://www.disit.org/km4city/resource/Event_25427_6684004de239bfea9a91e38aa8b6b10c	4919	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_25802_18eb327361029dfba56584f34a50a3a2	4855	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_26636_534ca4de59cd598966e95a459f1939e3	10016	"Mostre"@it
http://www.disit.org/km4city/resource/Event_38379_0f6bdbe5124464dd1d525d9d1ba92301	10084	"Musica Rock, Jazz, Pop, Etnica"@it
http://www.disit.org/km4city/resource/Event_26448_b2f425cb4e9f0cd1a7bc2d6ffcd74f54	5452	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_23629_51cad7a767223eb6a3fa84c0adba7147	1610	"Film festival"@it
http://www.disit.org/km4city/resource/Event_32291_cf2bbac13a2b5348316edaa75334fd85	10678	"Musica Classica, Opera e Balletto"@it
http://www.disit.org/km4city/resource/Event_17870_8d7e2895614d47143e81756b4348e2e4	1905	"Readings, incontri letterari, conferenze"@it
http://www.disit.org/km4city/resource/Event_25750_b12208a2eaa6ca833ea2babd9233b6b7	4972	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_18070_832e4fa18a7a0ded524754eb58887d18	1019	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_38789_492dcbfdd0426c88aeea28e9c10b4bd8	10833	"Teatro"@it
http://www.disit.org/km4city/resource/Event_43486_bbdeecbacfee11f3cd79d1ed83c12301	7623	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_25985_7928000e89a5b793c5b22eb1721f1cde	6553	"Teatro"@it
http://www.disit.org/km4city/resource/Event_17483_4afd0b78ef39b5b8c4426d6d5858b7a5	1299	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_22251_2d92d934669a467e60af6e60ea1a0987	248	"Musica rock, jazz, pop, contemporanea"@it
http://www.disit.org/km4city/resource/Event_25206_665902e9c8b7b2d1151d04bdefa297ec	4699	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_43235_ba37ae1064c88bdf07a5548be6c9160a	10841	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_27421_17719a0d2bb3414c8ba0aae71b838d70	8214	"News"@it
http://www.disit.org/km4city/resource/Event_18318_71fd5722eca481e10ab0f9b4b7e5a9c5	4323	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_26994_cf047da30ad34ea28416120ad472c31f	6885	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_27861_05c5fbf6fdc0a306ca0588f0e73e82ef	9199	"Readings, Conferenze, Convegni"@it
